"Listing Number","Subdivision","Street Number","Street Name","Status","Area","Listing Date","Expiration Date","Status Change Date","Under Contract Date","Agent Days On Market","Cumulative DOM","Original List Price","Listing Price","Sold Price","Sold Price/SqFt","SqFt - Living","# Bedrooms","Baths - Full","Baths - 1/2","Approximate Age","Lot Dimensions","Property Type","Type","Sold Date","Acreage Range","Selling Office","Listing Office","Listing Member","Selling Member","City","State","Zip Code","Unit #","Parish","Co-selling Member","Legal Desc","Projected Closing Date","Compensation","Pool on Subject Property","Lot #","Co-listing Member","Sold Terms"
"23007693","Gabriel's Place","116","Interpreter","P","P","2023-08-23","","2023-08-23","2023-08-23","0","0","262680.00","262680.00","","","1865.00","4","2","","Under Construction","41x99x117x138","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Youngsville","LA","70592","","Lafayette","","GABRIEL'S PLACE -  SECTION 11, T11S, R4E, LAFAYETTE PARISH, LOUISIANA","2023-10-31","2.5%","N","24","",""
"23000822","Bonne Terre","3930","Bayou","P","I1","2023-01-26","","2023-05-24","2023-05-24","77","77","285000.00","240000.00","","","2856.00","4","2","","41 - 50 Years","110 X 231/233","Residential","DS","","0.51 - 0.99","","Keller Williams Realty Acadiana (l000906)","Heidi Silvia","","New Iberia","LA","70563","","Iberia","","1-110 X 231/233  BAYOU BLVD., BAYOU TECHE, LOT 15, LOT 13  BEING LOT 14, BLK 1, BONNE TERRE SUB.  LOCATED IN SEC. 22, T","2024-05-31","3%","N","Lot 15,Lot 14","",""
"23007108","Picard Farms","109","Senator Picard","P","V2","2023-08-05","","2023-10-05","2023-10-03","59","59","264500.00","259500.00","","","2087.00","4","3","","Under Construction","50 X 120","Residential","DS","","0 - 0.5","","Real Broker, LLC (l001335)","Sean Hettich","","Maurice","LA","70555","","Vermilion","","Lot 52 Picard Farms","2023-12-08","3%","N","52","",""
"23009038","Guillot Village","800","Braxton","P","P","2023-10-05","","2023-10-05","2023-10-05","0","0","235224.00","235224.00","","","1385.00","3","2","","New","24.70x35.57x84.70x50x110.01","Residential","DS","","0 - 0.5","","Lamplighter Realty, LLC (l001186)","Tassie Fonseca","","Youngsville","LA","70592","","Lafayette","","LOT 94 GUILLOT VILLAGE PH 2-A","2023-11-08","2.5%","N","94","",""
"23000703","Enclave","506","Highland Oaks","P","O","2023-01-25","","2023-04-04","2023-04-04","69","69","217000.00","217000.00","","","1144.00","2","2","","Under Construction","tbd","Residential","AS","","0 - 0.5","","ReHive, LLC (l001228)","Christopher Soileau","","Lafayette","LA","70508","","Lafayette","","Lot 76 of Enclave Subdivision","2023-11-30","2.25","N","76","",""
"23009193","Colonies","200","Lodge","P","G3","2023-10-10","","2023-10-16","2023-10-15","5","5","99000.00","99000.00","","","1077.00","2","1","1","31 - 40 Years",".02 Acre","Residential","AS","","0 - 0.5","","HUNCO Real Estate (l001141)","Lizzie Herter","","Lafayette","LA","70506","403","Lafayette","","UNIT 403 BUILDING 4 THE COLONIES A CONDOMINIUM PHASE V","2023-11-17","2.5%","N","403","",""
"23009359","Briars Cove","208","Wild Cherry","P","N","2023-10-16","","2023-10-16","2023-10-16","0","0","272940.00","272940.00","","","1925.00","3","2","","Under Construction","70x120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Lafayette","LA","70508","","Lafayette","","SECT. 42; T11S,R4E, LAFAYETTE PARISH","2023-12-05","2.5%","N","152","",""
"23009363","Fairfax Farms","301","Bennington","P","P","2023-10-16","","2023-10-16","2023-10-16","0","0","316374.00","316374.00","","","1818.00","3","2","1","Under Construction","27.78x22.70x130.74x50x135.91","Residential","DS","","0 - 0.5","","Lamplighter Realty, LLC (l001186)","Tassie Fonseca","","Youngsville","LA","70592","","Lafayette","","LOT 112 FAIRFAX PH II","2023-12-15","2.5%","N","112","",""
"23007707","Vincent Trace","141","Micah Edward","P","V1","2023-08-23","","2023-10-16","2023-10-16","54","54","265285.00","265285.00","","","1925.00","3","2","","Under Construction","87X132X70X102","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Maurice","LA","70555","","Vermilion","","SECT. 1, T11S. R3E, VILLAGE OF MAURICE","2023-11-21","2.5%","N","184","",""
"23007812","The Woodlands of Acadiana","120","Olivewood","P","O","2023-08-25","","2023-09-01","2023-09-01","7","7","330000.00","330000.00","","","1811.00","3","2","","4 - 5 Years","As per plat","Residential","DS","","0 - 0.5","","ReHive, LLC (l001228)","Christopher Soileau","","Lafayette","LA","70508","","Lafayette","","LOT 163 WOODLANDS OF ACADIANA PH 1","2023-10-31","2.25%","N","163","Matt Goulas",""
"23005411","Belleview","201","Grace View","P","F","2023-06-20","","2023-10-16","2023-10-16","118","118","265000.00","265000.00","","","1900.00","4","2","","Under Construction","60 x 110","Residential","DS","","0 - 0.5","","Keaty Real Estate Team (l000932)","James Keaty","","Lafayette","LA","70506","","Lafayette","","Belle View Lot 110","2023-11-27","3%","N","110","",""
"23006095","None","102","Clay","P","St. Mary","2023-07-06","","2023-10-17","2023-10-17","103","103","73000.00","68000.00","","","966.00","2","1","","51 - 75 Years","112 x 104","Residential","DS","","0.51 - 0.99","","McGeeScott Realty (l001196)","Ashley Verret","","Franklin","LA","70538","","St Mary","","LOT 3 SALLIE D BAILEY SUBD PER PLAT 9E 92954 LOT 4 SALLIE D BAILEY SUBD PER PLAT 9E 92954 ACQ 429 339234","2023-11-13","2.5%","N","3 & 4","",""
"23001753","Cane Place","127","Hartwood Court","P","A2","2023-03-06","","2023-09-12","2023-09-12","190","190","293000.00","279500.00","","","2350.00","4","3","","Under Construction","See plat","Residential","DS","","0 - 0.5","","Keaty Real Estate Team (l000932)","James Keaty","","Duson","LA","70529","","Acadia","","Cane Place Lot 38","2023-10-31","3%","N","38","",""
"23003713","Magnolia Lakes","7019","Silver Lake","P","V1","2023-05-01","","2023-10-05","2023-10-03","155","155","260000.00","255000.00","","","1899.00","4","2","","Under Construction","60 x 120","Residential","DS","","0 - 0.5","","Real Broker, LLC (l001335)","Sean Hettich","","Maurice","LA","70555","","Vermilion","","Lot 49 Magnolia Lakes","2023-10-30","3%","N","49","",""
"23007265","The Quarters at Plantation Ridge","209","Harvest","P","V1","2023-08-10","","2023-09-12","2023-09-12","33","33","193000.00","193000.00","","","1277.00","3","2","","Under Construction","40x135.70x40x135.73","Residential","DS","","0 - 0.5","","Lamplighter Realty, LLC (l001186)","Tassie Fonseca","","Abbeville","LA","70510","","Vermilion","","LOT 71 PLANTATION RIDGE - THE QUARTERS       2022001404","2023-11-03","2.5% - See RR","N","71","",""
"23007977","Savannah Pointe","209","Hardwicke","P","C","2023-08-31","","2023-09-18","2023-09-17","17","17","192850.00","192495.00","","","1175.00","4","2","0","Under Construction","50X142","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Lafayette","LA","70507","","Lafayette","","SAVANNAH POINTE, PHASE 1 - LOCATED IN SECT. 10, T-9-S, R-4-E, LAFAYETTE PARISH, LOUISIANA","2023-11-28","2.5%","N","15","",""
"22006540","None","521","Napoleon","P","L2","2022-07-12","","2023-02-02","2023-02-01","202","202","240000.00","230000.00","","","1302.00","2","1","","21 - 30 Years","308' x 553'","Residential","DS","","3 - 5.99","","Keller Williams Realty Acadiana (l000906)","Amir Francis","","Sunset","LA","70584","","St Landry","","1 LOT J PLOT 2 (308.07X553.76) (3.76 AC) DEVALCOURT PLAT IN SEC 58 T-","2024-05-31","2.5","N","000","",""
"23008332","Autumn Park","7408","Seven Oaks","P","V1","2023-09-12","","2023-09-12","2023-09-12","0","0","229375.00","229375.00","","","1649.00","3","2","","Under Construction","60X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Maurice","LA","70555","","Vermilion","","AUTUMN PARK SUBDIVISION, LOCATED IN SECT. 43, T11S-R4E, VERMILION PARISH","2023-11-03","2.5%","N","33","",""
"23008329","Kates Crossing","127","Resthaven","P","G3","2023-09-12","","2023-09-12","2023-09-12","0","0","251775.00","251775.00","","","1735.00","3","2","","Under Construction","51x120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Lafayette","LA","70506","","Lafayette","","KATES CROSSING PHASE 1; LOCATED IN SECT. 8, T10S-R4E","2023-11-06","2.5%","N","65","",""
"23007901","Mimosa Place","194","Mimosa","P","G3","2023-08-29","","2023-10-05","2023-10-05","37","37","124900.00","124900.00","","","1004.00","2","1","","51 - 75 Years","64x121","Residential","DS","","0 - 0.5","","Spectrum Real Estate (l000032)","Sharon Lopresto","","Lafayette","LA","70506","","Lafayette","","S E 49 FT LOT 35 & N W 15 FT LOT 36 MIMOSA PLACE SUB (64 X 121 KNOWN","2023-10-27","3","N","003","",""
"23009124","Arnould Hgts","406","Foreman","P","G3","2023-10-06","","2023-10-16","2023-10-16","10","10","200005.00","205000.00","","","2500.00","4","3","","51 - 75 Years","100 x 150","Residential","DS","","0 - 0.5","","RE/MAX Acadiana (l000020)","Arlene Landry","","Lafayette","LA","70506","","Lafayette","","Lot 4 Blk D Arnould Heights Subd (100 x 150)","2023-11-21","3%","N","4","",""
"23008724","Beau Savanne","601","Capstone","P","K","2023-09-24","","2023-09-24","2023-09-24","0","0","346429.00","346429.00","","","1767.00","3","2","","Under Construction","94.95x40.58x37.13x120.80x70","Residential","DS","","0 - 0.5","","Lamplighter Realty, LLC (l001186)","Tassie Fonseca","","Lafayette","LA","70506","","Lafayette","","LOT 187 BEAU SAVANNE PH III  (0.187 AC)","2023-10-31","2.5%","N","187","",""
"23007565","Sawgrass Park","101","Blue Heron","P","N","2023-08-18","","2023-10-05","2023-10-05","16","16","215000.00","220000.00","","","1320.00","3","2","","11 - 15 Years","60x142x60x135","Residential","DS","","0 - 0.5","","Dwight Andrus Real Estate Agency, LLC (l001261)","Tammy Hornsby","","Lafayette","LA","70508","","Lafayette","","LOT 181, SAWGRASS SUBD PH II (89.94X29.46X184.20X133.03X134.32)","2023-11-02","2.5%","N","018","Mia Robinson",""
"23004386","Reeds Townhomes","113","Firethorn","P","P","2023-05-19","","2023-06-20","2023-06-20","32","32","239000.00","239000.00","","","1453.00","2","2","1","Under Construction","24x53","Residential","AS","","0 - 0.5","","ReHive, LLC (l001228)","Christopher Soileau","","Youngsville","LA","70592","","Lafayette","","Lot 20 of Metairie Centre Townhome Community","2023-10-31","2.25%","N","20","",""
"23009046","Kates Crossing","125","Resthaven","P","G3","2023-10-05","","2023-10-05","2023-10-05","0","0","227055.00","227055.00","","","1538.00","3","2","","Under Construction","51X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Lafayette","LA","70506","","Lafayette","","KATES CROSSING PHASE 1; LOCATED IN SECT. 8, T10S-R4E","2023-11-30","2.5%","N","64","",""
"23007665","Alpha Cotter Addition","620","Sterling","P","G3","2023-08-22","","2023-10-17","2023-10-16","25","25","89000.00","89000.00","","","1400.00","3","2","","51 - 75 Years","6098'","Residential","DS","","0 - 0.5","","Keller Williams Realty Acadiana (l000906)","Lisa Krause","","Lafayette","LA","70501","","Lafayette","","LOT 6 & P LOT 7 BLK 18 ALPHA & COTTER","2023-11-16","3%","N","006","",""
"23007200","Gabriel's Place","103","Tenor","P","P","2023-08-08","","2023-08-08","2023-08-08","0","0","263875.00","263875.00","","","1833.00","4","2","1","Under Construction","60X111X55X130","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Youngsville","LA","70592","","Lafayette","","GABRIEL'S PLACE -  SECTION 11, T11S, R4E, LAFAYETTE PARISH, LOUISIANA","2023-10-19","2.5%","N","14","",""
"23005595","Magnolia Lakes","3210","Haven Lake","P","V1","2023-06-24","","2023-10-05","2023-10-03","101","101","267000.00","267000.00","","","2093.00","4","2","","Under Construction","60 x 120","Residential","DS","","0 - 0.5","","Real Broker, LLC (l001335)","Sean Hettich","","Maurice","LA","70555","","Vermilion","","Lot 59 Magnolia Lakes","2023-11-13","3%","N","59","",""
"23008622","Gabriel's Place","105","Tenor","P","P","2023-09-21","","2023-09-21","2023-09-21","0","0","254845.00","254845.00","","","1689.00","3","2","","Under Construction","55X117X55X111","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Youngsville","LA","70592","","Lafayette","","GABRIEL'S PLACE -  SECTION 11, T11S, R4E, LAFAYETTE PARISH, LOUISIANA","2023-11-07","2.5%","N","13","",""
"23008725","Fairfax Farms","207","Harton","P","P","2023-09-24","","2023-09-24","2023-09-24","0","0","276670.00","276670.00","","","1522.00","3","2","","Under Construction","5.09x46.09x120x52x119.87","Residential","DS","","0 - 0.5","","Lamplighter Realty, LLC (l001186)","Tassie Fonseca","","Youngsville","LA","70592","","Lafayette","","LOT 91 FAIRFAX PH II","2023-10-24","2.5%","N","91","",""
"23009049","Vincent Trace","102","Maddox Jude","P","V1","2023-10-05","","2023-10-05","2023-10-05","0","0","232385.00","232385.00","","","1624.00","3","2","","Under Construction","95X107X75X142","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Maurice","LA","70555","","Vermilion","","SECT. 1, T11S. R3E, VILLAGE OF MAURICE","2023-12-05","2.5%","N","1","",""
"23007686","Vincent Trace","146","Micah Edward","P","V1","2023-08-23","","2023-10-16","2023-10-16","39","39","256565.00","256565.00","","","1848.00","3","2","","Under Construction","60X132","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Maurice","LA","70555","","Vermilion","","SECT. 1, T11S. R3E, VILLAGE OF MAURICE","2023-11-08","2.5%","N","195","",""
"23009142","Gabriel's Place","205","Ethereal","P","P","2023-10-09","","2023-10-16","2023-10-16","7","7","281305.00","281735.00","","","2072.00","4","3","","Under Construction","55X130","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Youngsville","LA","70592","","Lafayette","","GABRIEL'S PLACE -  SECTION 11, T11S, R4E, LAFAYETTE PARISH, LOUISIANA","2024-01-09","2.5%","N","38","",""
"23008459","None","1070","Raspy","P","M2","2023-09-14","","2023-09-18","2023-09-18","4","4","175000.00","175000.00","","","1275.00","3","2","","31 - 40 Years","150 x 394","Residential","DS","","1 - 2.99","","EXP Realty, LLC (l001154)","Cassie Melancon","","St. Martinville","LA","70582","","St Martin","","PER ASSESSMENTS; 10702A4627/10702A4427","2023-10-19","3","N","000","",""
"23003852","Cypress Meadows","202","Sunshine Rise","P","O","2023-05-05","","2023-10-16","2023-10-16","164","164","355300.00","356100.00","","","1870.00","4","2","","Under Construction","TBD","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Khristie Gass","","Broussard","LA","70518","","Lafayette","","Cypress Meadow Phase 3B Lot #457","2023-11-21","2.5%-$250","N","#457","",""
"23008175","None","1320","Cypress Island","P","M2","2023-09-07","","2023-09-12","2023-09-12","1","1","200000.00","200000.00","","","1918.00","4","2","","21 - 30 Years","112 X 234.29 X 92 X 239","Residential","DS","","0.51 - 0.99","","Latter & Blum (l000050)","Caitlin Pitre Hebert","","St. Martinville","LA","70582","","St Martin","","SEE REALTOR REMARKS","2023-10-27","3%-$150","N","3","",""
"23002321","Mon Cherie","115","Cape Town","P","P","2023-03-21","","2023-09-12","2023-09-12","175","175","410220.00","384900.00","","","1908.00","3","2","","Under Construction","55x120","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Renisa Hampton","","Youngsville","LA","70592","","Lafayette","","Lot 79 Mon Cheri Subdivision","2023-11-08","2.5-150","N","79","",""
"23002007","Sugarland Estates","348","Sugarland Circle","P","L1","2023-03-13","","2023-10-05","2023-10-03","197","197","243500.00","243500.00","","","1539.00","3","2","","New","Irregular","Residential","DS","","0 - 0.5","","Rhodes Realty, LLC (l001240)","Ronni Gachassin Russo","","Opelousas","LA","70570","","St Landry","","SEC 116 T-6S R-4E SUBDIVIDED INTO SUGARLAND ESTATES LOT 6 (.371 AC)","2023-10-27","2% - $150","N","6","Samuel Hayes",""
"23002213","None","132","Doral","P","L2","2023-03-20","","2023-09-18","2023-09-18","58","58","165000.00","160000.00","","","1500.00","4","2","","11 - 15 Years","1.45 AC","Residential","MM","","1 - 2.99","","Keller Williams Realty Acadiana (l000906)","Cameron Luquette","","Sunset","LA","70584","","St Landry","","1 LOT 1 (1.45 AC) OF PLAT N RICHARD S FORRESTIER E RICHARD W DAVY & H","2023-10-31","3%","N","1","",""
"23009172","Rural Tract (NO Subd)","1102","Grand Anse","P","M1","2023-10-09","","2023-10-17","2023-10-15","6","6","89900.00","89900.00","","","750.00","2","1","","51 - 75 Years","94 x 180","Residential","DS","","0 - 0.5","","RE/MAX Acadiana (l000020)","Brandi McKnight","","Breaux Bridge","LA","70517","","St Martin","","Lot 94x180. Road, Guidry, Guidry, Hebert S/T/R S023-T085-R063, St. Martin Parish, Louisiana","2023-11-30","2.5","N","0","",""
"23007782","Sunset Terrace","154","Vital","P","G3","2023-08-24","","2023-10-17","2023-10-14","51","51","230000.00","225000.00","","","1718.00","3","2","","51 - 75 Years","80 x 121.6","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Missy Guilliot","","Lafayette","LA","70506","","Lafayette","","SE 50FT LOT 121 & NW 30FT LOT 122 SUNSET TERRACE (80X121.6)","2023-11-10","3%-150","N","012","",""
"23007452","Cypress Meadows","200","Sunshine Rise","P","O","2023-08-15","","2023-08-28","2023-08-27","12","12","380000.00","375000.00","","","1975.00","3","2","","1 - 3 Years","61x120","Residential","DS","","0 - 0.5","","RE/MAX Acadiana (l000020)","Lauren Meche","","Broussard","LA","70518","","Lafayette","","LOT 458 CYPRESS MEADOWS PH 3-B","2024-04-30","2.5-150","N","458","",""
"23007602","None","906","Court","P","L2","2023-08-21","","2023-09-21","2023-09-12","10","10","90000.00","90000.00","","","1100.00","3","2","","76+ Years","80x76.9","Residential","DS","","0 - 0.5","","Keller Williams Realty Acadiana (l000906)","Robert Hillard","","Opelousas","LA","70570","","St Landry","","1 LOT (80X76.9) N JEFFERSON ST S ELDER E COURT ST W FRANCHBOIS 121237","2023-10-20","3%","N","002","",""
"23008222","Beau Rivage Crossing","1304","Bayou","P","G1","2023-09-08","","2023-09-13","2023-09-11","3","3","160000.00","160000.00","","","1220.00","2","2","1","31 - 40 Years","IRREGULAR","Residential","AS","","0 - 0.5","","Real Broker, LLC (l001335)","Alison Periou","","Lafayette","LA","70508","1c","Lafayette","","UNIT 1C BEAU RIVAGE CROSSING II CONDOS","2023-10-30","2.5% -$150","N","000","",""
"23007978","Summerview","110","Crescent View","P","F","2023-08-31","","2023-08-31","2023-08-31","0","0","243585.00","243585.00","","","1833.00","4","2","1","Under Construction","50X122X50X121","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Duson","LA","70529","","Lafayette","","SECT. 33, T9S, R3E SUMMERVIEW SUBDIVISION PH1A, LAFAYETTE PARISH","2023-10-22","3%","N","143","",""
